created_at,id,text
979803461343764480,Fri Mar 30 19:32:03 +0000 2018,@marcelocuadro9 técito de marihuana
979805057653858304,Fri Mar 30 19:38:24 +0000 2018,@aldo_barba1 Lo único que no me gustaba era que te la pasaste fumando marihuana. ☹️
979805532818198530,Fri Mar 30 19:40:17 +0000 2018,@SSP_CDMX @DTlalpan grupo de jóvenes fumando marihuana en canchas de básquet de mz 7 en unidad narciso Mendoza en Villa Coapa
979805649243721728,Fri Mar 30 19:40:45 +0000 2018,@Carlingas59 @alejoalberdi Realmente..el nivel es este..para la mayoria de la institucion medica..la marihuana es esto..
979807128717266950,Fri Mar 30 19:46:38 +0000 2018,Amsterdam es setas y marihuana cada nada en el centro
979807402995396610,Fri Mar 30 19:47:43 +0000 2018,Cambié el amor por la marihuana🎶😋
979807412470378497,Fri Mar 30 19:47:45 +0000 2018,@AmericaDPrimera Dizque 100 de marihuana😂
979807576249589766,Fri Mar 30 19:48:24 +0000 2018,resentido y con marihuana
979807857112764419,Fri Mar 30 19:49:31 +0000 2018,es loca con la marihuana y codeína
979808396114317313,Fri Mar 30 19:51:40 +0000 2018,"@Sandruska111 A mi me dices para quedar para fumar marihuana y te digo que no me parece bien, porque no hay suficiente pa los dos :v"
979809213156413440,Fri Mar 30 19:54:55 +0000 2018,Fumar marihuana y jugar a la consola 🎮
979809452047192065,Fri Mar 30 19:55:52 +0000 2018,“¿Que fumar marihuana no me hace vegano?”
979809938972336132,Fri Mar 30 19:57:48 +0000 2018,"Dizque parezco de 17 y ya casi voy a cumplir 20, la marihuana me rejuvenece."
979810053204201473,Fri Mar 30 19:58:15 +0000 2018,@bradpittbull666 Me pregunto que disco elegirá o eligió Brad para sucumbir en extasis
979810288819204097,Fri Mar 30 19:59:11 +0000 2018,Vas caminando por la calle y todos van fumando marihuana
979810433464000512,Fri Mar 30 19:59:45 +0000 2018,@Clodette___ Para las carreras de verdad necesitás marihuana.
979810475746709505,Fri Mar 30 19:59:56 +0000 2018,"Yo le dije que sí, que le iba a explotar la nota como si fuese éxtasis"
979811023900332032,Fri Mar 30 20:02:06 +0000 2018,@Nataliaescribe Pura  marihuana
979811061703507969,Fri Mar 30 20:02:15 +0000 2018,Cambie el amor por la marihuana
979811456760807424,Fri Mar 30 20:03:49 +0000 2018,La bebecita bebe Lean y bebe Whisky fuma marihuana y también se mete picky 🔊💃
979811895866744832,Fri Mar 30 20:05:34 +0000 2018,"El problema no esta en que la marihuana sea legal, EL PUTO PROBLEMA ES QUE FUMAN MARIHUANA EN TODOS LADOS."
979811921917562880,Fri Mar 30 20:05:40 +0000 2018,Ya mi mamá comenzó con su marihuana religiosa.
979812370628382721,Fri Mar 30 20:07:27 +0000 2018,Cambie el amor por la marihuana 😈
979812382653509637,Fri Mar 30 20:07:30 +0000 2018,Estas paredes lloran olor a marihuana culia
979812633590235137,Fri Mar 30 20:08:30 +0000 2018,D olor a marihuana nnnnnan
979813657822547971,Fri Mar 30 20:12:34 +0000 2018,Cambié el amor por la marihuana 👋🏾
979814176897028097,Fri Mar 30 20:14:38 +0000 2018,El humo de la marihuana que no tomar bien la foto
979814270866284545,Fri Mar 30 20:15:00 +0000 2018,El humo de la marihuana que no deja tomar bien la foto.
979814282517938176,Fri Mar 30 20:15:03 +0000 2018,@ferbelaunzaran  Leo  va por una diputación  Ojalá lo logre y siga impulsando la legalización de la marihuana desde su curul
979814429213777920,Fri Mar 30 20:15:38 +0000 2018,Tener sexo salvaje con un cuerpo irresistible y terminar gimiendo de éxtasis y placer jamás les dará el mismo gozo que rezar el rosario.
979815174138982403,Fri Mar 30 20:18:36 +0000 2018,Ahora la mayoría fuma marihuana o mete algo de drogas y yo no. Me siento todo rebelde. Todo loco ahí por no consumir. Que gonorrea. 🤷🏻‍♂️
979815599357513728,Fri Mar 30 20:20:17 +0000 2018,@metromedio Qué?? Por despenalizar el aborto y la marihuana Uruguay está un paso más adelante que nosotros??? 🤔😒
979816251538264064,Fri Mar 30 20:22:53 +0000 2018,@le3ky @firsttouchgames Larga la marihuana
979816470447353856,Fri Mar 30 20:23:45 +0000 2018,Ya no quiero amor quiero marihuana 🎶🎶
979816947931074560,Fri Mar 30 20:25:39 +0000 2018,@HAROLDCAICE El del 'perico' no lo tiene los pseudo-hinchas barra bravas que van a la tribuna sur? O será solo el de la marihuana?
979816994840203265,Fri Mar 30 20:25:50 +0000 2018,@_nvtalya Dile que el que se inyecta marihuana predica en resi culto
979817581262573571,Fri Mar 30 20:28:10 +0000 2018,"Amigo, díganme qué se siente fumar marihuana y yo les digo qué se siente terminar la preparatoria ¿Va?"
979817598090137600,Fri Mar 30 20:28:14 +0000 2018,Ya no quiere amor ahora quiere marihuana tiene roto el corazón y ahora se pasa en mi cama
979817935597391872,Fri Mar 30 20:29:34 +0000 2018,marihuana o pepa jajajsj
979818475114913794,Fri Mar 30 20:31:43 +0000 2018,@icriistian Quiero cosechar marihuana.
979819366677131264,Fri Mar 30 20:35:15 +0000 2018,Mi tío me enseñó como pasar marihuana cuando viaje jajajajajjajaja muy goals
979819676640432128,Fri Mar 30 20:36:29 +0000 2018,@pabl_hernandez Algún tipo de marihuana más alucinógena... Magos traficantes!
979820151444070401,Fri Mar 30 20:38:22 +0000 2018,La bebecita bebé lean y bebé whisky fuma marihuana y también se mete picky 🎶
979820432462434305,Fri Mar 30 20:39:29 +0000 2018,Contarle a mi familia que fumaba marihuana fue más sencillo que presentar a mi novio. Así funciona la lógica de mi familia y la mía.
979820493237903368,Fri Mar 30 20:39:44 +0000 2018,Buen alcohol y buena marihuana 🎶
979820568668237824,Fri Mar 30 20:40:02 +0000 2018,Contarle a mi familia que fumo marihuana fue más sencillo que presentar a mi novio. Así funciona la lógica de mi familia y la mía.
979820718547439616,Fri Mar 30 20:40:38 +0000 2018,Semana santa es pa caerse a curda y fumar marihuana vamos a estar claros
979820951591444480,Fri Mar 30 20:41:33 +0000 2018,"La cara del tipo en el último baile, esta al borde del éxtasis (? #OjosQueNoVen"
979821363027431425,Fri Mar 30 20:43:11 +0000 2018,@chinotrota @JBALVIN 😂😂😂😂😂 se metió toda la marihuana visitando las 9 bases... dejalo teclado. 😂😂😂😂😂😂😂😂😂😂😂😂3
979821404450410498,Fri Mar 30 20:43:21 +0000 2018,"Cambié el amor por la marihuana culo de putero, reloj en cubana 6 de la mañana, 10K por semana..más fama, más drama, más putas me llaman"
979821543290220546,Fri Mar 30 20:43:54 +0000 2018,Quiere que le tire el humo de mi marihuana a a a a a
979822218191482882,Fri Mar 30 20:46:35 +0000 2018,"@AsktoMandrake 😂😂😂😂😂😂😂😂😂😂😂 se metió toda la marihuana visitando las 9 bases, dejalo teclado 😂😂😂😂😂😂😂😂😂😂😂"
979822264932855810,Fri Mar 30 20:46:46 +0000 2018,Cambie el amor por la marihuana
979822477797920768,Fri Mar 30 20:47:37 +0000 2018,acabo de ver una línea de ropa que sacó adidas y no les puedo explicar mi extasis al verlo.. quiero t o d o
979822705087275009,Fri Mar 30 20:48:31 +0000 2018,"LÁZARO CÁRDENAS quiso legalizar la marihuana para combatir la INSEGURIDAD, pero los gringos no lo dejaron  #YoAMLOMéxico #ViernesSanto"
979822923224637440,Fri Mar 30 20:49:23 +0000 2018,@VivianaGmez10 ya no quiere amor quiere marihuana
979823074206998528,Fri Mar 30 20:49:59 +0000 2018,Ni la marihuana te hace reír como yo ❤️
979823338141954049,Fri Mar 30 20:51:02 +0000 2018,"Hoy es ese dia que quiero fumar marihuana sin parar, debe ser por la cuaresma"
979823595017908224,Fri Mar 30 20:52:03 +0000 2018,"Te presumiría más que a mi marihuana, pero no me das bola"
979824381844172801,Fri Mar 30 20:55:11 +0000 2018,@DonDateador La marihuana no te deja así de loco ...debió ser algo más
979824447296360448,Fri Mar 30 20:55:27 +0000 2018,@megdalena_p * Free marihuana !
979824610320449538,Fri Mar 30 20:56:06 +0000 2018,"Excesos de cama,rock y marihuana"
979824737575555072,Fri Mar 30 20:56:36 +0000 2018,"La marihuana hace su trabajo, por eso todos recurren a ella, sin ella la música no estaría siendo chingona, pienso... sobre todo el reggae."
979825541929951233,Fri Mar 30 20:59:48 +0000 2018,Cambie el amor por la marihuana
979826459991859200,Fri Mar 30 21:03:27 +0000 2018,Cambié el amor por la marihuana
979826907171745792,Fri Mar 30 21:05:13 +0000 2018,"Mi jefe me pidió pon y le dije que mi carro huele a marihuana y fuerte, se fue en Uber hahahahahha"
979826953489387520,Fri Mar 30 21:05:24 +0000 2018,Pato Yáñez en éxtasis
979827263591145472,Fri Mar 30 21:06:38 +0000 2018,"RT ceofanb: En Operativo Especial de patrullaje #SemanaSantaSegura2018 efectivos de la GNB_Guarico34 incautaron 24 PANELAS de marihuana,…"
979827640189165568,Fri Mar 30 21:08:08 +0000 2018,Estoy escuchando @fmcelaya ttps://www.raddios.com/3924-radio-online-extasis-digital-am-1580---fm-995-celaya-mexico vía @raddios
979827700478234624,Fri Mar 30 21:08:22 +0000 2018,Me invita a su casa quiere fumar marihuana
979827835106922503,Fri Mar 30 21:08:54 +0000 2018,Quien seria tan amable de darme un poco de marihuana? Es para un trabajo de la u
979828862484926466,Fri Mar 30 21:12:59 +0000 2018,me dicen teco por fumar marihuana pero son los primeros en engancharse una adderall #noentiendo
979829154597097473,Fri Mar 30 21:14:09 +0000 2018,"Se necesitaría fumar aproximadamente 900 ""porros"" de marihuana para morir de una sobredosis."
979830461508866048,Fri Mar 30 21:19:21 +0000 2018,Como musa marihuana
979830553691205635,Fri Mar 30 21:19:43 +0000 2018,"Paula vende marihuana, interesados al dm."
979831116571037696,Fri Mar 30 21:21:57 +0000 2018,@Rataliee Por supuesto.  No fumés más marihuana.
979831320397385733,Fri Mar 30 21:22:45 +0000 2018,AXE ya saco desodorante con olor a marihuana???
979831409299939328,Fri Mar 30 21:23:07 +0000 2018,Primera vez que se puede caminar en ciudad del río sin quedar mareado de tanto olor a marihuana @FicoGutierrez @PoliciaColombia
979831610563547136,Fri Mar 30 21:23:55 +0000 2018,"Están fumando marihuana por mi casa, me pega aquí en el cuarto, me provocó."
979831679010435073,Fri Mar 30 21:24:11 +0000 2018,@rufianmelancoli Creo que intentó meter marihuana a una ciudad donde es legal la marihuana
979831890231341056,Fri Mar 30 21:25:01 +0000 2018,@ferbelaunzaran @lopezobrador_ Tu rival es la rehabilitación por abuso de marihuana
979831958606876673,Fri Mar 30 21:25:17 +0000 2018,Es loca con la marihuana y codeína
979832127033413634,Fri Mar 30 21:25:58 +0000 2018,Mi abuela no aguantaba el dolor de espalda y mando a comprar marihuana 😂☘️ no la soporto.
979833453209358336,Fri Mar 30 21:31:14 +0000 2018,Dizque la marihuana te lleva al basuco; a mi me lleva es a la cocina con una gurbia ni la hijueputaxd
979834621037858816,Fri Mar 30 21:35:52 +0000 2018,@CiroGomezL @lopezobrador_ Quiniela: a. Tomó Peyote b. Fumó marihuana c. Amlosinpinos d. Todas las anteriores
979835150119919617,Fri Mar 30 21:37:58 +0000 2018,@_LikeIDo Y si queman marihuana?
979835365380018177,Fri Mar 30 21:38:50 +0000 2018,Primer gol del Quili por la U 😍😍😍😍😍😍😍😍😍 estoy en extasis! Gracias Quili Querido 🤘🏾 #VamosLaU @udechile
979835709438812161,Fri Mar 30 21:40:12 +0000 2018,"Que rica marihuana hay aca, tremendas flores loco encima te lo venden barato. Perdón pero Perú se lleva todos los aplausos"
979835931296399369,Fri Mar 30 21:41:05 +0000 2018,Necesito como un kilo de marihuana para estos cólicos.
979836147823206401,Fri Mar 30 21:41:56 +0000 2018,Hoy mi papá me despertó diciéndome: “Micaela vos fumaste marihuana?”
979837153768296448,Fri Mar 30 21:45:56 +0000 2018,Es loca con la marihuana y codeína se pone bellaca y se me trepa encima
979837273528258561,Fri Mar 30 21:46:25 +0000 2018,Mi único pecado es demas fumar marihuana todos los dias #carteldelosgrifo #laovejanegra
979837287109480448,Fri Mar 30 21:46:28 +0000 2018,"Los porretas, marihuana #latraviataccviernes"
979838050900545536,Fri Mar 30 21:49:30 +0000 2018,"Green valle,  maria marihuana #latraviataccviernes"
979838093544034306,Fri Mar 30 21:49:40 +0000 2018,Necesito marihuana
979838167229583360,Fri Mar 30 21:49:58 +0000 2018,@LicMacoco @casifake Te dicen que la medicina alópata te mete quimicos y ellos fuman marihuana o se hacen té de floripondio.
979838209134821381,Fri Mar 30 21:50:08 +0000 2018,Primer día en Bacelona y rechace 35 solicitudes aproximadamente de marihuana. No sé si me fueron la cara o que.
979838592842452992,Fri Mar 30 21:51:39 +0000 2018,En el primer día en Barcelona cada tres pasos te ofrecían marihuana. Creo que fueron unas 35 veces. No se si me vieron la cara o que.
979840071908995073,Fri Mar 30 21:57:32 +0000 2018,"La marihuana hace su trabajo, por eso todos recurren a ella, sin ella la música no estaría siendo chingona, pienso... sobre todo el reggae."
979840269775499271,Fri Mar 30 21:58:19 +0000 2018,"@Fanaleskiyen Jajajajajjaa no, me hace mal la marihuana"
979840424067174400,Fri Mar 30 21:58:56 +0000 2018,@tabata_bandin De un embotellamiento de tres horas con marihuana medicinal
979841640964739078,Fri Mar 30 22:03:46 +0000 2018,"Yo sigo con mi gira, mis brillos y mis anillos, un par de peso en los bolsillos, marihuana y papeliyo"
979842130435862528,Fri Mar 30 22:05:43 +0000 2018,Que visaje que lo único que me duerma sea la marihuana y uno queriendo dejar de fumar
979842372715646979,Fri Mar 30 22:06:40 +0000 2018,"RT ceofanb: En Operativo Especial de patrullaje #SemanaSantaSegura2018 efectivos de la GNB_Guarico34 incautaron 24 PANELAS de marihuana,…"
979842718775021568,Fri Mar 30 22:08:03 +0000 2018,Cambie el amor por la marihuana
979842816493924352,Fri Mar 30 22:08:26 +0000 2018,Le gusto más que el novio y fuma marihuana 🎵
979842826954518529,Fri Mar 30 22:08:29 +0000 2018,"A mi ni me gusta la marihuana, yo pura cocaiKEEEE"
979843034119593984,Fri Mar 30 22:09:18 +0000 2018,puedes dejar la puta marihuana para otro momento Gandalf
979843716687986689,Fri Mar 30 22:12:01 +0000 2018,“¿Qué? Si me he metido cocaina puedo fumar marihuana.” -Renato justificando sus necesidades de rebeldía.
979844043805986817,Fri Mar 30 22:13:19 +0000 2018,Hay recuerdos que no se borran por más marihuana que fumes.
979844297783676929,Fri Mar 30 22:14:19 +0000 2018,@soyconcepcion !! EXPULSAR al NARCOTRAFICANTE COLOMBIANO que queria vender extasis en concepcion .! FUETA DE CHILE !!
979844406130782209,Fri Mar 30 22:14:45 +0000 2018,"Se necesitaría fumar aproximadamente 900 ""porros"" de marihuana para morir de una sobredosis."
979844508975235072,Fri Mar 30 22:15:10 +0000 2018,"@evoespueblo Sr. Presidente, está jalando o fumando  marihuana?.  Nunca existió esa batalla, sólo en su mente retorcida"
979845208010444800,Fri Mar 30 22:17:56 +0000 2018,"Eh descubierto que me eh vuelto demaciado adicta a la marihuana, lo dije o lo pense?"
979845825265324033,Fri Mar 30 22:20:24 +0000 2018,"Extraño a tantas personas cuando estoy bajo los efectos de la marihuana, mal."
979845916936036353,Fri Mar 30 22:20:45 +0000 2018,Es loca con la marihuana y codeina 🎤
979846110004072448,Fri Mar 30 22:21:31 +0000 2018,"Riete de esta vida de porcelana de marihuana todo es tan fragil, todo es tan agil que viene y va."
979847219468754949,Fri Mar 30 22:25:56 +0000 2018,"Cuatro emes, menos mentiras y mas marihuana."
979847726690127872,Fri Mar 30 22:27:57 +0000 2018,"Me hecharon droga en la marihuana de ayer, me siento como un costal de papas."
979848024796090368,Fri Mar 30 22:29:08 +0000 2018,"El vecino que me tiene el apartamento hediondo a marihuana,   que comparta al menos!"
979849357418786816,Fri Mar 30 22:34:26 +0000 2018,Quien quiere marihuana
979849877478879234,Fri Mar 30 22:36:30 +0000 2018,"Fumar marihuana está bien culero y quien piense lo contrario, que me invite un churro de mota y nos ponemos a escuchar rolas de Alemán alv"
979850048568745984,Fri Mar 30 22:37:10 +0000 2018,Con una marihuana y un consecha tardia blanco soy feli
979850200142327808,Fri Mar 30 22:37:47 +0000 2018,@LeonKrauze A mi no me molesta lo que digas.  Mejor cuentanos por qué dices que la marihuana en California es de buena calidad?
979850614086578176,Fri Mar 30 22:39:25 +0000 2018,"Imaginarme y sentirme con el estómago vacío me hace sentir bien, feliz, un estado de éxtasis que nadie comprende"
979851406701187072,Fri Mar 30 22:42:34 +0000 2018,María marihuana yo te adoro...🎶
979851708028407808,Fri Mar 30 22:43:46 +0000 2018,@AndresPeraltaD @bfrm96 1 tonelada de marihuana en una sola foto
979851826441998336,Fri Mar 30 22:44:14 +0000 2018,@_KIRD_ Que fume marihuana mejor
979852066750369794,Fri Mar 30 22:45:12 +0000 2018,"Pa la verg ya no ire para ningún lado, comprare mucha marihuana y me iré pa la verga solo."
979853070258622464,Fri Mar 30 22:49:11 +0000 2018,"Había visto muchas plantas de marihuana, pero tú eres un árbol."
979853187812331521,Fri Mar 30 22:49:39 +0000 2018,@hmlg52 Has fumado marihuana?
979853383774429184,Fri Mar 30 22:50:26 +0000 2018,Se creia tony montana fumando marihuana hueliendo perico y contando billetes
979854472221511680,Fri Mar 30 22:54:45 +0000 2018,Cambié el amor por la marihuana 🎙▶
979854660080209920,Fri Mar 30 22:55:30 +0000 2018,Cambie el amor por la marihuana 😘
979854977341493248,Fri Mar 30 22:56:46 +0000 2018,Es loca con la marihuana y codeína
979855062251032576,Fri Mar 30 22:57:06 +0000 2018,En uruguay estan re pillos hace un tiempo la marihuana es legal 🍁
979855563881439233,Fri Mar 30 22:59:05 +0000 2018,baby matemos las ganas fumando marihuana
979856830586343425,Fri Mar 30 23:04:07 +0000 2018,Huele a Coco Chanel y marihuana
979858724763459584,Fri Mar 30 23:11:39 +0000 2018,"Le mete al lean, le mete al whisky fuma marihuana y tambien se mete picky"
979859013939744768,Fri Mar 30 23:12:48 +0000 2018,"Ya no quiero amorr, quiero marihuana y una avionetica pa mover toa la semanaa"
979859127311785984,Fri Mar 30 23:13:15 +0000 2018,Unos faso marihuana dijo jajajajajajaj
979859279044841478,Fri Mar 30 23:13:51 +0000 2018,"""Dame marihuana pa pegarme un viaje que me lleve a Grecia"" JAJAJAJAJA ese 100 es un loquillo 😂"
979859364327645189,Fri Mar 30 23:14:12 +0000 2018,#ViernesSanto Mejor legalicen la marihuana. Como quiera las de 15 años ya aflojan
979859373961961472,Fri Mar 30 23:14:14 +0000 2018,@a10ndres10 @matadoreltiempo Mejor la marihuana que el perico y bazuco que se nota que ud. consume
979859516874461185,Fri Mar 30 23:14:48 +0000 2018,"""+ podría guardar una cosilla en tus cajones? - sin problema + es marihuana - me parece genial"" JAJAJAJAJAJ mira me muero  #ghsims4gala2"
979859773117157376,Fri Mar 30 23:15:49 +0000 2018,Ella me engaña con el papel de niña sana le gusto más que el novio y fuma marihuana.
979860450480476160,Fri Mar 30 23:18:30 +0000 2018,"Solo necesito marihuana, buena música, comida y un buen spot."
979860569716117504,Fri Mar 30 23:18:59 +0000 2018,Fumando marihuana.
979860595313922048,Fri Mar 30 23:19:05 +0000 2018,Nececito un viaje ✈✈ con amigos y  marihuana .....
979860814541869056,Fri Mar 30 23:19:57 +0000 2018,Fuma marihuana pq tu quieras no pq la gente lo haga por fama.
979861008150941697,Fri Mar 30 23:20:43 +0000 2018,@smcrtass ¿Tú cultivas la bella flor de la marihuana?
979862708752388096,Fri Mar 30 23:27:29 +0000 2018,@itsNiic0 Mmme cuesta escribir cño no fmes marihuana
979862799777181697,Fri Mar 30 23:27:51 +0000 2018,cambie el amor por la marihuana
979862961664774144,Fri Mar 30 23:28:29 +0000 2018,no conocia la marihuana comida 😰
979863072058888192,Fri Mar 30 23:28:56 +0000 2018,Tengo un extasis en el cuerpo todavia
979863161221320705,Fri Mar 30 23:29:17 +0000 2018,"Ya ni creo en el amor, mi mujer es la marihuana 😝"
979863171753267200,Fri Mar 30 23:29:19 +0000 2018,Fuma marihuana y tambien se mete picky
979863366335451136,Fri Mar 30 23:30:06 +0000 2018,El camino hacia la paz en Mexico necesariamente pasa por la legalización de la marihuana (mínimo).
979863411076026368,Fri Mar 30 23:30:16 +0000 2018,"Para qué cocaína, marihuana, dick y todas las drogas del mundo, si nada se compara a esos viajes tan hijueputas que me pegue contigo."
979863494106296322,Fri Mar 30 23:30:36 +0000 2018,"@VicenteFoxQue Ya deje el éxtasis don Vicente, no es buno tuitear en tacha."
979863602285998082,Fri Mar 30 23:31:02 +0000 2018,"Hoy fumé marihuana y en automático la SEP me quitó el certificado de prepa, y lo peor es que no me gustó esa madre"
979863727234256896,Fri Mar 30 23:31:32 +0000 2018,@VaalenTeran tomemos y fumemos marihuana
979863730765881344,Fri Mar 30 23:31:33 +0000 2018,"@PDI_CHILE no consumo la marihuana, pero creo q no es tan mala. Deberían cambiar las leyes y no ser tan drásticos, slds."
979864110459432960,Fri Mar 30 23:33:03 +0000 2018,@ElanRuh Cierto y doloroso ojalá sea todo una fantasía fruto del éxtasis de big mom
979864420422705153,Fri Mar 30 23:34:17 +0000 2018,@periodicovzlano estos si q se fumaron 1 lumpia! Q droga usan? Imagino q por tratarse de Colombia cocaina.Y los q estan en Fl? Usan extasis.
979864734244786176,Fri Mar 30 23:35:32 +0000 2018,"La que gente que fuma marihuana no se cómo aguanta el olor, nada más paso por un lugar donde estuvieron fumando y me dan nauseas 🤢"
979865279965605892,Fri Mar 30 23:37:42 +0000 2018,"y despues de baile yo te llevo beba , llevo marihuana y pastillitas nuevas"
979865447737757697,Fri Mar 30 23:38:22 +0000 2018,Se imaginan cambiar el incienso por marihuana JAJAJAJAJAJAAJAJAJJAJAJA
979865723391524865,Fri Mar 30 23:39:28 +0000 2018,"“El consumo de marihuana si sirve para tratar el cancer, yo no tengo pero me gusta cuidarme”  -mí tío 😂😂😂"
979865847018684416,Fri Mar 30 23:39:57 +0000 2018,"@mariobautista_ me molestaron por lo de la ""marihuana"", yo se que no es verdad, te amo y todo se arreglará de la mejor manera, ANIMO bebé!❤"
979865860125921281,Fri Mar 30 23:40:00 +0000 2018,"Lo único que me falta, fumar marihuana"
979865886856278017,Fri Mar 30 23:40:07 +0000 2018,"La bebesita bebe lean y bebe whiskyy, fuma marihuana y tamb se mete picky 😍"
979866674324230146,Fri Mar 30 23:43:14 +0000 2018,@TigoElSalvador @mariobautista_ @DeLaGhettoReal A ver si no lleva marihuana al concierto :v
979867000737583105,Fri Mar 30 23:44:32 +0000 2018,@lina_isabele @petrogustavo Esa marihuana creepy estaba muy brava.
979867022296219649,Fri Mar 30 23:44:37 +0000 2018,@mariobautista_ Ah perro traes marihuana :v
979867039815880704,Fri Mar 30 23:44:41 +0000 2018,Me cayó el primer trabajo marihuana related ✊🏾✊🏾✊🏾
979867473309782017,Fri Mar 30 23:46:25 +0000 2018,Quiere que le tiré el humo de mi marihuana
979867547813253122,Fri Mar 30 23:46:43 +0000 2018,"Corrijo, me cayó el primer trabajo marihuana related totalmente legal✊🏾✊🏾✊🏾"
979868407477698560,Fri Mar 30 23:50:08 +0000 2018,La voz de Enrique Iglesias es extasis
979868999331794945,Fri Mar 30 23:52:29 +0000 2018,Es loca con la marihuana y codeina 😏🎵
979869053354479617,Fri Mar 30 23:52:42 +0000 2018,Es loca con la marihuana y codeina
979869134988115969,Fri Mar 30 23:53:01 +0000 2018,soy de ese 5% que nunca ha fumado marihuana
979869436088848384,Fri Mar 30 23:54:13 +0000 2018,"Le mete al lean, le mete al whisky  Fuma marihuana y también se mete picky 🎵"
979869539793096704,Fri Mar 30 23:54:38 +0000 2018,Che se esta quemando una plantacion de marihuana??
979870095433400321,Fri Mar 30 23:56:50 +0000 2018,Le ofrezco marihuana y se me queda mirando
979870146029375488,Fri Mar 30 23:57:02 +0000 2018,Cambie el amor por la marihuana (8
979870281853538304,Fri Mar 30 23:57:34 +0000 2018,"Baby matemos las ganas fumando marihuana si no es hoy, entonces es mañana en la calle solo somos panas 🎤"
979870320722173953,Fri Mar 30 23:57:44 +0000 2018,"mi bb nuevo se va a llamar como el mejor dios de la mitologia griega: dionisio (el dios del vino, las celebraciones y el extasis)"
979870419686576128,Fri Mar 30 23:58:07 +0000 2018,"Amigos, díganme qué se siente fumar marihuana y yo les digo qué se siente tener una familia funcional, ¿Va?"
979870618861670401,Fri Mar 30 23:58:55 +0000 2018,Cambie el amor por la marihuana 🎶
979870985552891904,Sat Mar 31 00:00:22 +0000 2018,Dios la marihuana me pone los huevos bien pescados y caídos...  Me cuelgan como a un perro viejo
979871329003372544,Sat Mar 31 00:01:44 +0000 2018,No fumé marihuana padre
979871426000965637,Sat Mar 31 00:02:07 +0000 2018,El éxtasis lo es todo pana
979872060804616192,Sat Mar 31 00:04:39 +0000 2018,"Cambie el amor, por la marihuana"
979872569217179648,Sat Mar 31 00:06:40 +0000 2018,"Y asi es nuestra vida odiando a la policía , amando la marihuana , viviendo de caravana , en mi barrio está legaal"
979872791544717314,Sat Mar 31 00:07:33 +0000 2018,Cambié el amor por la marihuana 😼😜
979873255443042305,Sat Mar 31 00:09:23 +0000 2018,Creo que todo el mundo tiene derecho a llenarse de éxtasis con el álbum de Hayley Kiyoko
979873596330926080,Sat Mar 31 00:10:45 +0000 2018,"@rolalachora Por eso nomás juegan contigo, decepción.  Castigada tu marihuana. 😂😂😂"
979874158648680448,Sat Mar 31 00:12:59 +0000 2018,"si te gusta las drogas, las putas en bolas fumar marihuana y jugar a la consola, mi casa es tu casa"
979874273102790657,Sat Mar 31 00:13:26 +0000 2018,los azules me persiguen porque fumo marihuana y yo los mando aaa
979874666964758529,Sat Mar 31 00:15:00 +0000 2018,"La marihuana ha sido legal en Alaska desde 1975, y sigue siendo legal hoy en día."
979874930119593984,Sat Mar 31 00:16:03 +0000 2018,Cambié el amor por la marihuana
979875455753957376,Sat Mar 31 00:18:08 +0000 2018,Hace meses que no pruebo marihuana.
979875533877112837,Sat Mar 31 00:18:27 +0000 2018,@Lunaosmarielys Esa es la marihuana que comienza a hacer efecto en tus neuronas
979875760226914307,Sat Mar 31 00:19:21 +0000 2018,Cambié el amor por la marihuana 🎵
979875863977017344,Sat Mar 31 00:19:45 +0000 2018,Cambie el amor por la marihuana
979876634902908928,Sat Mar 31 00:22:49 +0000 2018,@LucaServidio_ Además en Uruguay es re legal la marihuana 😂😂
979876820618276865,Sat Mar 31 00:23:33 +0000 2018,Mama le está diciendo a  Martha que use la marihuana medicinal kajajajajaj
979877121723191296,Sat Mar 31 00:24:45 +0000 2018,"En mi penúltima historia de Ig, se me ven ojos de marihuana"
979877174525288454,Sat Mar 31 00:24:58 +0000 2018,"Mi hermana me regaló marihuana, no podría amarla más"
979877262941151233,Sat Mar 31 00:25:19 +0000 2018,La noche no esta aburrida  ni el día lo fue   Un poco de marihuana dos botellas de licor lo resuelve todo
979877265298411520,Sat Mar 31 00:25:19 +0000 2018,"Si lo nuestro es fumar en el bong, marihuana, mucha marihuanaaaaaa"
979878137814110208,Sat Mar 31 00:28:47 +0000 2018,"Me invita a su casa, quiere fumar marihuana, quiere llevarme a su cama"
979878251513438208,Sat Mar 31 00:29:15 +0000 2018,fumando la famosa marihuana con la puta de tu madre
979878313111048192,Sat Mar 31 00:29:29 +0000 2018,Tienen más estigmatizada la marihuana que a Petro estos hijueputas.
979878496456540160,Sat Mar 31 00:30:13 +0000 2018,Siempre me da hambre aunque ni haya fumado marihuana.
979878516983566336,Sat Mar 31 00:30:18 +0000 2018,@esteban_charles tienen q ponerle es marihuana antes de ir a comerse la buti
979880223914254341,Sat Mar 31 00:37:05 +0000 2018,Cambie el amor por la marihuana !!
979880677515649025,Sat Mar 31 00:38:53 +0000 2018,La marihuana no hace bien es muy mala te hace ver otra realidad
979880754644770816,Sat Mar 31 00:39:11 +0000 2018,Un brownie de marihuana ajajajajajajajajajajajajajjaaj
